date,demand_mwh,year,month,week,day_of_week,is_weekend,is_holiday,is_day_before_holiday,is_day_after_holiday,is_bridge_day,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_mm,wind_speed_max_kmh,solar_radiation_mj_m2,city_temperature_spread_c,temperature_range_c,heating_degree_days,cooling_degree_days,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,lag_1,lag_7,lag_14,lag_28,lag_364,rolling_mean_7,rolling_mean_28,rolling_mean_56,rolling_std_7,rolling_std_28,lag_1_minus_7
2020-03-06,757995.483,2020,3,10,4,False,False,False,False,False,11.74,14.98,8.88,3.58,26.880000000000003,14.484,6.699999999999999,6.1,6.26,0.0,0.9066860720977985,0.4218060770826634,0.933530072818355,0.3584990978283722,754365.164,728292.593,753744.734,772488.589,748568.791,721352.9335714286,725693.9938214285,749833.2152857144,52906.874824199665,49184.22786403732,26072.570999999996
2020-03-07,683532.439,2020,3,10,5,True,False,False,False,False,11.98,17.48,7.28,1.46,18.380000000000003,15.802,5.9,10.2,6.02,0.0,0.9138076496466615,0.4061472386305789,0.933530072818355,0.3584990978283722,757995.483,670263.321,672072.47,698199.59,671315.341,725596.2035714285,725176.3828928571,748819.5662857144,54716.396987209766,48747.852215127714,87732.16200000001
2020-03-08,630442.877,2020,3,10,6,True,False,False,False,False,12.08,19.02,5.78,0.36000000000000004,13.64,16.478,7.6000000000000005,13.239999999999998,5.92,0.0,0.9206588168102428,0.3903682146763026,0.933530072818355,0.3584990978283722,683532.439,626873.694,620872.08,646787.156,617758.559,727491.7918571428,724652.5560714286,747944.5790357143,52671.599252959415,49125.81023437142,56658.744999999995
2020-03-09,740417.533,2020,3,11,0,False,False,False,False,False,13.620000000000001,18.54,9.24,0.68,16.44,14.928,5.899999999999999,9.299999999999999,4.379999999999999,0.0,0.9272375462179537,0.374473674486883,0.9698343576633864,0.24376488404946006,630442.877,741296.331,730827.761,749504.414,726454.288,728001.6751428571,724068.8318214286,746819.4678928572,51540.36379219393,50171.271029902644,-110853.45400000003
2020-03-10,747566.521,2020,3,11,1,False,False,False,False,False,14.8,21.400000000000002,9.34,0.0,12.780000000000001,16.478,6.6,12.060000000000002,3.1999999999999993,0.0,0.9335418911179212,0.35846832151248087,0.9698343576633864,0.24376488404946006,740417.533,769321.188,743820.753,761008.347,743155.047,727876.1325714284,723744.3003571428,745234.818375,51503.640525692295,50029.83776488426,-28903.65499999991
2020-03-11,742561.392,2020,3,11,2,False,False,False,False,False,15.840000000000002,23.160000000000004,9.280000000000001,0.0,12.04,18.130000000000003,7.300000000000001,13.880000000000003,2.1599999999999984,0.0,0.9395699859530622,0.342356891994542,0.9698343576633864,0.24376488404946006,747566.521,759058.244,753405.313,766558.356,753372.783,724768.323,723264.2351428571,743505.3619821428,49190.37734330978,49722.57184513485,-11491.722999999998
2020-03-12,738088.907,2020,3,11,3,False,False,False,False,False,15.66,20.96,10.88,0.68,12.540000000000001,15.384,5.300000000000001,10.08,2.34,0.0,0.945320046913132,0.3261441535642696,0.9698343576633864,0.24376488404946006,742561.392,754365.164,751137.432,759532.177,753975.948,722411.6298571428,722407.2007142857,741891.9887499999,47644.649827881374,49152.24090132887,-11803.771999999997
2020-03-13,729774.542,2020,3,11,4,False,False,False,False,False,14.7,19.02,11.48,0.6400000000000001,13.58,15.368000000000002,5.199999999999999,7.539999999999999,3.3000000000000007,0.0,0.9507903724625832,0.3098349038318025,0.9698343576633864,0.24376488404946006,738088.907,757995.483,728292.593,753954.141,738753.829,720086.4502857142,721641.3696428572,740378.8039642858,46200.612184703285,48717.50971908193,-19906.576
2020-03-14,646497.547,2020,3,11,5,True,False,False,False,False,13.98,19.240000000000002,9.48,0.020000000000000004,12.0,16.188,6.699999999999999,9.760000000000002,4.02,0.0,0.9559793438440766,0.2934339689665273,0.9698343576633864,0.24376488404946006,729774.542,683532.439,670263.321,675832.097,660072.282,716054.8872857143,720777.8125357144,738988.1031607141,43493.23559593104,48336.3363712391,46242.103
2020-03-15,600435.811,2020,3,11,6,True,False,False,False,False,13.84,19.44,9.3,1.36,19.860000000000003,16.774,6.199999999999999,10.14,4.16,0.0,0.9608854255574977,0.27694620226893646,0.9698343576633864,0.24376488404946006,646497.547,630442.877,626873.694,625453.407,610229.793,710764.1884285713,719730.1500357144,737502.8267857144,49890.78528807677,49646.7320051925,16054.670000000042
2020-03-16,704124.264,2020,3,12,0,False,False,False,False,False,11.280000000000001,13.5,9.100000000000001,13.0,21.82,9.458,6.6,4.399999999999999,6.719999999999999,0.0,0.9655071658143364,0.2603764827344581,0.9920935586486618,0.12550048162391395,600435.811,740417.533,741296.331,739797.699,708116.389,706477.4647142858,718836.6644642857,735906.6647321429,58490.3817377457,51593.21953547484,-139981.72200000007
2020-03-17,706050.583,2020,3,12,1,False,False,False,False,False,12.260000000000002,15.840000000000002,9.4,9.200000000000001,20.68,9.394,4.5,6.440000000000001,5.739999999999998,0.0,0.969843196967294,0.24372971360968387,0.9920935586486618,0.12550048162391395,704124.264,747566.521,769321.188,766371.869,707250.357,701292.712,717562.6132142857,733371.2607321428,56557.030550834286,51496.806132219775,-43442.25699999998
2020-03-18,684799.07,2020,3,12,2,False,False,False,False,False,14.32,18.380000000000003,10.920000000000002,0.0,15.54,19.28,5.399999999999999,7.460000000000001,3.6799999999999997,0.0,0.9738922359149924,0.22701082094141847,0.9920935586486618,0.12550048162391395,706050.583,742561.392,759058.244,764941.248,755634.542,695361.8637142858,715408.2815714285,730584.0817857144,52958.054841756726,50633.79762176727,-36510.80900000001
2020-03-19,641992.028,2020,3,12,3,False,False,False,False,False,13.840000000000002,17.66,10.5,0.12,14.48,17.046,4.899999999999999,7.16,4.159999999999998,0.0,0.9776530844816641,0.2102247521189836,0.9920935586486618,0.12550048162391395,684799.07,738088.907,754365.164,763651.659,758931.722,687110.1034285715,712546.0609285714,727782.1689821429,48707.40830322336,49991.156231518966,-53289.83700000006
2020-03-20,647058.248,2020,3,12,4,False,False,False,False,False,13.64,16.62,10.92,0.8,15.520000000000001,14.532,5.699999999999999,5.700000000000001,4.359999999999999,0.0,0.981124629771712,0.19337647441020586,0.9920935586486618,0.12550048162391395,641992.028,729774.542,757995.483,753744.734,749138.108,673381.9778571428,708201.0741071429,724435.1140714287,45372.609278747106,50667.25286637663,-87782.51399999997
2020-03-21,612492.101,2020,3,12,5,True,False,False,False,False,12.22,14.580000000000002,9.420000000000002,4.88,14.0,13.190000000000001,6.199999999999999,5.16,5.779999999999999,0.0,0.984305844499033,0.17647097349152166,0.9920935586486618,0.12550048162391395,647058.248,646497.547,683532.439,672072.47,669633.017,661565.3644285714,704390.8424642858,721326.579517857,38486.86578802919,51124.87393982254,560.7010000000009
2020-03-22,583510.909,2020,3,12,6,True,False,False,False,False,11.8,14.940000000000001,9.18,2.9800000000000004,13.72,12.828,4.4,5.760000000000002,6.199999999999999,0.0,0.9871957872910085,0.15951325197263655,0.9920935586486618,0.12550048162391395,612492.101,600435.811,630442.877,620872.08,611819.827,656707.4435714285,702262.9721428572,719152.0573035714,42628.98725281505,53695.10841913042,12056.290000000037
2020-03-23,653558.582,2020,3,13,0,False,False,False,False,False,12.68,15.620000000000001,10.46,4.260000000000001,17.62,12.674,4.1,5.16,5.32,0.0,0.9897936029670716,0.14250832791617088,0.9999853193408178,0.00541858863936743,583510.909,704124.264,740417.533,730827.761,717073.819,654289.6004285713,700928.6446071428,717493.8724285715,46643.50188392138,56198.44771069674,-120613.35499999998
2020-03-24,663819.764,2020,3,13,1,False,False,False,False,False,13.260000000000002,16.240000000000002,10.56,2.5000000000000004,21.44,13.754000000000001,4.299999999999999,5.6800000000000015,4.739999999999998,0.0,0.992098522791769,0.12546123335273648,0.9999853193408178,0.00541858863936743,653558.582,706050.583,747566.521,743820.753,732395.045,647065.9315714285,698169.0310714286,714742.8524464285,41242.10744763606,56571.78388938966,-52492.00099999993
2020-03-25,664643.791,2020,3,13,2,False,False,False,False,False,11.9,15.620000000000001,8.780000000000001,1.52,14.42,15.416,5.1,6.84,6.1,0.0,0.9941098647022418,0.10837701279187609,0.9999853193408178,0.00541858863936743,663819.764,684799.07,742561.392,753405.313,735314.342,641032.9574285714,695311.852892857,712186.0325714286,33546.4675690553,56199.74862498699,-20979.305999999982
2020-03-26,661338.324,2020,3,13,3,False,False,False,False,False,11.200000000000001,15.26,7.3,0.9800000000000001,19.68,18.068,7.6,7.96,6.799999999999999,0.0,0.9958270335100595,0.09126072172931188,0.9999853193408178,0.00541858863936743,664643.791,641992.028,738088.907,751137.432,736120.156,638153.6318571429,692141.7985357143,709908.9127499999,29822.13428609935,55297.65187978997,22651.76299999992
2020-03-27,667335.755,2020,3,13,4,False,False,False,False,False,9.86,14.14,5.7,1.4600000000000002,13.0,16.46,6.5,8.440000000000001,8.14,0.0,0.9972495210773451,0.07411742515094437,0.9999853193408178,0.00541858863936743,661338.324,647058.248,729774.542,728292.593,733687.593,640917.3884285715,688934.6875357144,707822.0337857142,31105.96505595993,54345.190172145885,14280.076000000001
2020-03-28,605617.221,2020,3,13,5,True,False,False,False,False,11.66,16.96,6.22,0.020000000000000004,10.620000000000001,18.128,6.199999999999999,10.740000000000002,6.34,0.0,0.998376906467142,0.056952196034039754,0.9999853193408178,0.00541858863936743,667335.755,612492.101,646497.547,670263.321,661273.331,643814.1751428571,686757.6576071428,706070.0187321429,32677.634286887827,53929.49995452931,54843.65399999998
2020-03-29,540515.04,2020,3,13,6,True,False,False,False,False,12.84,18.76,7.040000000000001,0.62,12.82,18.416000000000004,5.300000000000001,11.72,5.16,0.0,0.9992088560679753,0.03977011384605572,0.9999853193408178,0.00541858863936743,605617.221,583510.909,600435.811,626873.694,595455.992,642832.0494285714,684448.8683214287,704715.470125,33857.913098407254,56005.624437780854,22106.312000000034
2020-03-30,610996.075,2020,3,14,0,False,False,False,False,False,9.96,13.18,7.42,4.7,17.92,11.204,7.3,5.76,8.04,0.0,0.9997451236925734,0.022576263041545485,0.9933953517278383,-0.11474177602566749,540515.04,653558.582,704124.264,741296.331,728854.039,636689.7824285714,681364.6306785715,703206.5160535714,47546.17104394573,61410.791903450925,-113043.54200000002
2020-03-31,610653.934,2020,3,14,1,False,False,False,False,False,9.84,13.2,7.36,15.860000000000001,20.580000000000002,8.81,9.1,5.839999999999999,8.16,0.0,0.9999855506507186,0.005375731557583884,0.9933953517278383,-0.11474177602566749,610996.075,663819.764,706050.583,769321.188,740720.312,630609.4242857143,676711.0501071429,701093.4266428573,47750.47155450757,61637.61086194128,-52823.68900000001
2020-04-01,599875.958,2020,4,14,2,False,False,False,False,False,12.02,15.160000000000002,9.280000000000001,10.1,16.900000000000002,13.158000000000001,5.5,5.880000000000001,5.98,0.0,0.9999300657962057,-0.011826390691832589,0.9933953517278383,-0.11474177602566749,610653.934,664643.791,684799.07,759058.244,743726.231,623014.3057142857,671044.3624642857,698642.7321250001,45775.064805840906,60082.059362369684,-53989.85699999996
2020-04-02,599323.162,2020,4,14,3,False,False,False,False,False,11.840000000000002,15.16,8.46,2.9400000000000004,17.02,15.468,4.899999999999999,6.699999999999999,6.159999999999998,0.0,0.9995786855478958,-0.029025013321975237,0.9933953517278383,-0.11474177602566749,599875.958,661338.324,641992.028,754365.164,746532.132,613761.7581428571,665359.2808214286,695801.4494464286,42377.74766261275,58966.27670998259,-61462.36600000004
2020-04-03,584683.694,2020,4,14,4,False,False,False,False,False,12.38,17.560000000000002,7.12,0.18,13.36,20.074,4.6,10.440000000000001,5.619999999999999,0.0,0.9989315138848577,-0.046215046983708354,0.9933953517278383,-0.11474177602566749,599323.162,667335.755,647058.248,757995.483,758884.449,604902.4492857142,659822.0664642857,692758.0301428571,36902.51334613546,57561.49988175229,-68012.593
2020-04-04,542996.041,2020,4,14,5,True,False,False,False,False,13.280000000000001,18.520000000000003,7.58,0.22000000000000003,17.080000000000002,19.856,4.0,10.940000000000003,4.719999999999999,0.0,0.9979887423155984,-0.06339140486951038,0.9933953517278383,-0.11474177602566749,584683.694,605617.221,612492.101,683532.439,683345.822,593095.012,653632.3597142857,689404.3713035714,24852.043254924694,55908.26328816174,-20933.527000000002
2020-04-05,519594.376,2020,4,14,6,True,False,False,False,False,14.96,19.560000000000002,10.08,0.08000000000000002,16.700000000000003,20.150000000000002,5.0,9.480000000000002,3.039999999999999,0.0,0.9967506498213929,-0.08054900421874167,0.9933953517278383,-0.11474177602566749,542996.041,540515.04,583510.909,630442.877,635743.258,584149.1291428572,648613.2026428571,686632.879357143,30272.770383165134,59328.283626189695,2481.000999999931
2020-04-06,568143.84,2020,4,15,0,False,False,False,False,False,14.9,18.220000000000002,12.040000000000001,2.48,13.940000000000001,13.610000000000001,4.199999999999999,6.1800000000000015,3.0999999999999996,0.0,0.9952176027737294,-0.09768276782171598,0.9724190913312905,-0.23324045707043928,519594.376,610996.075,653558.582,740417.533,745947.421,581160.4628571428,644654.3276071427,684361.5797142858,35822.48198842902,64092.72303923674,-91401.69899999996
2020-04-07,567082.621,2020,4,15,1,False,False,False,False,False,15.66,19.16,12.420000000000002,2.76,9.920000000000002,16.412000000000003,4.4,6.739999999999998,2.34,0.0,0.9933900548258936,-0.11478762552212701,0.9724190913312905,-0.23324045707043928,568143.84,610653.934,663819.764,747566.521,762514.952,575038.715,638501.6957142856,681122.9980357143,33457.53386944168,62815.42908680143,-42510.09400000004
2020-04-08,555027.089,2020,4,15,2,False,False,False,False,False,15.940000000000001,20.2,11.96,0.94,10.56,18.68,4.200000000000001,8.239999999999998,2.0599999999999987,0.0,0.9912685467787256,-0.13185851571739118,0.9724190913312905,-0.23324045707043928,567082.621,599875.958,664643.791,742561.392,759373.018,568814.2417142857,632055.8421428573,677660.0386428571,29552.457791966975,60423.86849757594,-32793.33699999994
2020-04-09,529824.736,2020,4,15,3,False,False,True,False,False,15.66,19.4,12.3,0.9600000000000001,11.02,18.888,4.699999999999999,7.099999999999998,2.34,0.0,0.9888537064205885,-0.1488903868564548,0.9724190913312905,-0.23324045707043928,555027.089,599323.162,661338.324,738088.907,754593.577,562407.2604285715,625358.1884642857,673882.6945892858,26388.11622132318,58068.95560002617,-44296.072999999975
2020-04-10,510435.49,2020,4,15,4,False,True,False,False,False,15.780000000000001,19.080000000000002,12.74,4.340000000000001,11.56,14.496,5.799999999999999,6.340000000000002,2.219999999999999,0.0,0.986146248341595,-0.16587819893463143,0.9724190913312905,-0.23324045707043928,529824.736,584683.694,667335.755,729774.542,737503.833,552478.9138571429,617920.1823571428,669780.776,23046.433983267692,56409.03945923698,-54858.957999999984
2020-04-11,518229.908,2020,4,15,5,True,False,False,True,False,15.96,19.62,12.82,2.9,11.940000000000001,16.41,5.099999999999998,6.800000000000001,2.039999999999999,0.0,0.9831469737221499,-0.1828169249850199,0.9724190913312905,-0.23324045707043928,510435.49,542996.041,605617.221,646497.547,658751.444,541872.0275714286,610086.6447857143,665432.2286607142,22839.250151533222,55523.372922462215,-32560.550999999978
2020-04-12,501615.48,2020,4,15,6,True,False,False,False,False,16.040000000000003,19.94,12.580000000000002,3.2800000000000002,12.16,21.042,3.8999999999999986,7.359999999999999,1.9599999999999973,0.0,0.9798567700958665,-0.1997015525660636,0.9724190913312905,-0.23324045707043928,518229.908,519594.376,540515.04,600435.811,606715.171,538334.0085714286,605505.6576785714,662617.9038571429,24494.392036537272,57658.357555159586,-1364.4679999999935
2020-04-13,537818.991,2020,4,16,0,False,False,False,False,False,14.98,18.3,12.16,2.98,14.82,15.23,4.0,6.140000000000001,3.0199999999999996,0.0,0.9762766110869321,-0.21652708524481437,0.9373603151147408,-0.34836136359819486,501615.48,568143.84,610996.075,704124.264,705651.944,535765.5948571429,601976.3601428571,660406.5123035713,27540.124412458208,60912.756862808885,-66528.35999999999
2020-04-14,584017.243,2020,4,16,1,False,False,False,False,False,15.24,18.700000000000003,12.38,2.56,15.940000000000001,17.606,3.5,6.320000000000002,2.76,0.0,0.9724075561219968,-0.23328854407545518,0.9373603151147408,-0.34836136359819486,537818.991,567082.621,610653.934,706050.583,712912.968,531433.4735714286,596036.8861071428,656799.7496607144,23717.944926685355,58649.629633160424,-29263.630000000005
2020-04-15,604347.185,2020,4,16,2,False,False,False,False,False,14.9,17.68,12.24,14.020000000000001,21.26,14.228,5.099999999999998,5.4399999999999995,3.0999999999999996,0.0,0.9682507501166718,-0.2499809690726521,0.9373603151147408,-0.34836136359819486,584017.243,555027.089,599875.958,684799.07,706896.182,533852.7052857142,591678.5525357143,653543.4170535713,28368.02128451727,54563.463161485815,28990.15399999998
2020-04-16,604521.525,2020,4,16,3,False,False,False,False,False,16.020000000000003,19.6,13.020000000000001,2.02,18.62,17.014000000000003,4.599999999999998,6.58,1.9799999999999969,0.0,0.9638074231367307,-0.26659942067929354,0.9373603151147408,-0.34836136359819486,604347.185,529824.736,599323.162,641992.028,633645.163,540898.4332857142,588805.2709285715,650675.6659285714,38734.32791196766,51511.06798830587,74522.44900000002
2020-04-17,598697.568,2020,4,16,4,False,False,False,False,False,16.16,19.6,13.280000000000001,0.8800000000000001,13.72,16.472,3.599999999999998,6.32,1.8399999999999999,0.0,0.9590788900341131,-0.28313898122818354,0.9373603151147408,-0.34836136359819486,604521.525,510435.49,584683.694,647058.248,584929.31,551569.4031428571,587467.0386785713,647834.0563928571,44963.4533012003,50556.00439179735,94086.03500000003
2020-04-18,552914.776,2020,4,16,5,True,False,False,False,False,16.44,20.66,12.8,1.4200000000000002,11.32,18.464000000000002,3.299999999999999,7.859999999999999,1.5599999999999987,0.0,0.9540665500578387,-0.2995947563972602,0.9373603151147408,-0.34836136359819486,598697.568,518229.908,542996.041,612492.101,598281.137,564178.2714285714,585739.8715357143,645065.357,43868.084436652534,49254.08208112359,80467.65999999997
2020-04-19,520123.268,2020,4,16,6,True,False,False,False,False,16.02,18.8,13.84,6.34,16.26,12.898,5.499999999999998,4.960000000000001,1.9800000000000004,0.0,0.9487718864399473,-0.31596187665790293,0.9373603151147408,-0.34836136359819486,552914.776,501615.48,519594.376,583510.909,575850.979,569133.2525714285,583612.1099285714,642937.5410357143,39560.511358066986,49342.372676173014,51299.29599999997
